YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Ford,Edge,Capability,Capability at Every Turn,"The 2020 Ford Edge integrates power, performance and handling with technology that inspires confidence behind the wheel. The original SUV from Ford has the features and capabilities to help you multitask your way through the challenges of career, family and everything else that pulls you in different directions. Give credit to its Intelligent AWD (standard on ST and available on all other models), the electric power-assisted steering and the spacious 39.2 cu. ft. of cargo* room behind the second row.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDGE_TNM_90A2996_1a_C1.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Capability,Intelligent All-Wheel Drive (AWD),"Available Intelligent AWD uses sensors to constantly monitor traction, helping you through various types of weather and road conditions. It balances torque between the front and rear wheels to enhance handling and maximize traction, typically before wheelslip can even occur.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43254.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge,Capability,Available Hassle-Free Charging,Charge your electronics with the wireless charging pad.,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/20_ford_edge_capability_219_01.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge,Capability,"Hands-Free, Foot-Activated Liftgate","With the Intelligent Access key in your pocket or purse, just give a little kick under the rear bumper and the available hands-free, foot-activated liftgate automatically opens — making it easier to load and unload cargo. You can also adjust the liftgate height, which is helpful for lower overhangs.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/Feat_Cap_Comp_21x9.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge,Capability,Standard Rear View Camera with Washer,Know what’s behind your vehicle with the standard Rear View Camera and washer that cleans dirt and debris from the lens when you use your rear windshield washer.,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/20_ford_edge_capability_219_03.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge,Capability,Bi-LED Headlamps and Fog Lamps,Making it easy to light the way.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDGE_ST_350_detail_1d.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Capability,Class II Trailer Tow Package With Trailer Sway Control,"Standard on ST, and available on SEL and Titanium, the Class II Trailer Tow Package (AWD required) has a maximum towing capacity of 3,500 pounds.* Trailer sway control helps you tow confidently by automatically determining from the motion of the vehicle if the trailer is swaying.10

 It then takes measures, such as applying precise braking or reducing engine torque, to help keep both the vehicle and the trailer under control.39",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43243.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge,Capability,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge,Capability,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2019,Ford,Flex,Comfort,Comfortable. Even Before You’re Seated.,"The Flex accommodates up to seven passengers across three rows of comfortable seating. But comfort is a Flex design feature that begins even before you get seated. With a ground clearance of just 5.9 inches, the Flex is exceptionally easy to get into (and out of). Now add available features such as the the one-touch PowerFold® third-row seat, heated steering wheel, heated/cooled front seats, multipanel Vista Roof® (shown), plus power-assist features. It’s easy to see why the Ford Flex is such a great SUV for family travel or business commuting.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/C8705018_FLEX_LTD_Prof3rdRwStngDrkGryLthr_mj_32_limited_interior.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Comfort,Seven-Passenger Seating,"The standard seven-passenger seating includes first-row bucket seats, a second-row 60/40 split bench seat, and a 50/50 split bench third-row seat. But the Flex is much more than a comfortable people mover. It can also be a versatile cargo hauler when it’s called upon to be: Fold both rear seats flat and you have up to 83.2 cu. ft. of storage capacity.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/18_FRD_FLX_136-ltd-1_219_sevenpassengerseating.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Comfort,"PowerFold®
 Third-Row Seat","At the touch of a button, the available PowerFold® third-row seat can be folded for a flat load floor and additional cargo room. In the upright position, it comfortably seats two passengers. Available on the Limited.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/18_FLEX_219_powerfoldfeature.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Comfort,Second-Row Bucket Seats With Pass-Through,"Configure your Flex seating to fit your lifestyle. Flex offers a six-passenger seating option featuring power-assisted, fold-flat 40/40 bucket seats in the second row. These seats have a pass-through feature for convenient access to the third row.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/equipment/3-2/C8744218_FLEX_LTD_Int2nd3rdRowSeatsDune_mj_32_bucketseats.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Ford,Flex,Comfort,Ergonomic Instruments and Controls,"Configuring controls where they can be easily reached. Designing instruments so they can be easily read, day or night. This is the science of ergonomics that designers applied meticulously to the instrument panel of the Ford Flex, to make life on the road as easy and comfortable as possible for the most important occupant — the driver.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/C8687318_FLEX_IntFullIPWClusterDay_mj_32_instrumentpanel.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Comfort,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2019,Ford,Flex,Comfort,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2019,Ford,Flex,Convenience,Life on the Road Easy and Enjoyable.,"Convenience features make the personal and operational tasks performed every day on the road a lot easier. Among the many conveniences you’ll find in a Ford Flex: Easy-folding rear seats for accessing cargo space. Up to 10 cupholders. Heated outside mirrors. Available Power Liftgate, Intelligent Access with Push-Button Start, plus SYNC® 327 for the latest in Ford hands-free connectivity.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/18_FRD_FLX_117_LTD_opt_wheels_Licensed_background_219_liftgateopen.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Convenience,Cargo and Storage,"Flex provides lots of cargo space. Fold the third-row seats flat for 43.2 cu. ft. of room. Fold the second-row seats flat for up to 83.2 cu. ft. A first-row console, first- and second-row door storage pockets, map pockets behind the first-row seats, third-row storage in the armrests and a large lockable glove compartment allow for storing smaller items. There are also up to 10 cup and bottle holders.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/C8705318_FLEX_RrVwCargoSpaceStsDwn_mn_219_cargospace.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Convenience,Intelligent Access with Push-Button Start,"When the available Intelligent Access key is in your pocket or purse near the driver’s door, the Intelligent Access with Push-Button Start system senses the key is nearby. Then, with a simple touch of the door handle, unlock the driver’s door or all the doors. Once inside, just press the brake pedal and then the start button. Shift into gear and go. Standard on SEL and Limited.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/18_FLEX_31_pushbuttonstart.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,Flex,Convenience,Rain-Sensing Front Wipers,"When activated by the driver, the available rain-sensing wipers turn on automatically when rain or snow is detected on the windshield. You can select the sensitivity level.*",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/flex/2019/collections/features/3-2/18_C4858415FLEX_34FrntPassMotnRain_mj_219_wipers.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
